Ticker,Date,Close_Adj,High,Low,Open,Volume,Daily_Return,Volatility,Annual_Volatility,MA10,MA50,MA200,RSI,MACD,Drawdown,Momentum_1D,Momentum_5D,Momentum_10D,Momentum_20D,Return_Lag_1D,Return_Lag_5D,Return_Lag_10D,Day_of_Week,Month,Quarter,Total Revenue,Operating Revenue,EBITDA,EBIT,Operating Income,Net Income,Net Income From Continuing Operations,Net Income Common Stockholders,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Total Debt,Net Debt,Current Assets,Current Liabilities,Cash Cash Equivalents And Short Term Investments,Accounts Receivable,Inventory,Invested Capital,Common Stock Equity,Cost Of Revenue,ROE,Profit_Margin,Debt_to_Equity,EPS_Growth,Revenue_Growth,Current_Ratio,Quick_Ratio,Operating_Margin,P_to_E,Price_to_Book,Price_to_Revenue,target,Invest_Score
STLD,2025-07-01,129.69139099121094,131.9199981689453,126.30999755859376,127.80999755859376,2002400.0,1.4720236824624453,1.6818313083695335,26.698244334649015,128.5586929321289,129.34601959228516,127.01205787658691,44.29969047615076,-0.221930706942004,-0.14645252967522948,2.1422653198242188,2.419860839843736,-1.4512939453125,-5.014739990234375,-2.1937565450386414,-0.7552053183969071,-2.329127307981266,1,7,3,4369195000.0,4369195000.0,426541000.0,292785000.0,297839000.0,217151000.0,217679000.0,217151000.0,150809000.0,150262000.0,1.44,1.45,4196079000.0,3009162000.0,6216705000.0,2266458000.0,1206553000.0,1720801000.0,3099054000.0,13020789000.0,8824710000.0,3882651000.0,0.02460715422943077,0.049700459695664764,0.475491999170511,0.0,0.0,2.742916480252447,1.3755608972237738,0.06816793482552277,90.06346596611871,1.4696391268518845e-08,2.968313178771168e-08,0,0.46153846153846156
STX,2025-07-01,144.58425903320312,145.72999572753906,142.6300048828125,143.63999938964844,4951400.0,0.6573793146526123,1.4965966704028189,23.757735617118954,136.47586517333986,111.3820036315918,98.6092487335205,89.28577971100626,8.631346164103348,0.0,0.707763671875,9.420318603515625,14.646011352539062,26.43603515625,1.3214756065691022,0.8686122609608209,0.9621218040275853,1,7,3,2160000000.0,2160000000.0,495000000.0,432000000.0,441000000.0,340000000.0,340000000.0,340000000.0,216000000.0,212000000.0,1.57,1.6,5146000000.0,4332000000.0,3282000000.0,2412000000.0,814000000.0,622000000.0,1472000000.0,4317000000.0,-829000000.0,1400000000.0,-0.4101326899879373,0.1574074074074074,-6.207478890229192,0.0,0.0,1.3606965174129353,0.7504145936981758,0.20416666666666666,92.09188473452429,-1.744080326094127e-07,6.693715695981627e-08,1,0.5384615384615384
STZ,2025-05-30,175.87535095214844,180.41000366210935,177.07000732421875,180.3699951171875,3033900.0,-2.4919023599900108,1.241131049810176,19.70234461342947,183.02913360595704,181.6476708984375,206.5467877960205,32.89779038155518,-1.1208699210334032,-0.3287971994139901,-1.4007720947265625,-6.382369995117159,-12.192596435546875,-7.05316162109375,-1.1618407428552908,-2.2012661781769323,0.2975590086954034,4,5,2,2164200000.0,2312700000.0,-136500000.0,-242400000.0,609400000.0,-375300000.0,-370600000.0,-375300000.0,179913000.0,179913000.0,-2.09,-2.09,12113500000.0,11429600000.0,3716400000.0,4035200000.0,68100000.0,736500000.0,1437200000.0,18379700000.0,6882000000.0,1049500000.0,-0.0545335658238884,-0.17341280842805656,1.7601714617843651,0.0,0.0,0.9209952418715305,0.5648295003965107,0.2815821088623972,-84.15088562303754,2.555584872887946e-08,8.126575683954738e-08,0,0.38461538461538464
SW,2025-12-01,35.650001525878906,35.959999084472656,35.04999923706055,35.61000061035156,6076800.0,0.11233056681194152,1.5051213442091254,23.893060618515555,34.37699928283691,39.07439994812012,43.05864896774292,51.127832056794865,-1.2281319103375026,-0.35328875973256946,-0.039997100830078125,1.8700027465820312,1.3600006103515625,-1.2699966430664062,-0.8611149258083768,2.4878632208776907,-0.3487327300694262,0,12,4,8003000000.0,8003000000.0,1199000000.0,540000000.0,606000000.0,246000000.0,245000000.0,246000000.0,526000000.0,522000000.0,0.47,0.47,14111000000.0,13260000000.0,10883000000.0,7345000000.0,851000000.0,4668000000.0,3781000000.0,32544000000.0,18433000000.0,6434000000.0,0.013345630119893669,0.030738473072597777,0.7655292139098356,0.0,0.0,1.4816882232811437,0.9669162695711369,0.07572160439835061,75.8510670763381,1.9340314395854667e-09,4.4545797233386115e-09,0,0.38461538461538464
SWK,2025-12-01,70.55999755859375,72.19999694824219,69.2699966430664,69.73999786376953,1363100.0,1.1757954114452518,2.470316095590611,39.21505229191692,66.20945587158204,68.76240211486817,69.44864929199218,60.01790320786738,0.16648798571885948,-0.33107301546154644,-0.12999725341796875,5.17767333984375,5.671875,3.6259002685546875,-1.5870903382743655,3.7979401119797416,-2.6434792602383554,0,12,4,3756000000.0,3756000000.0,294900000.0,164700000.0,388100000.0,51400000.0,51400000.0,51400000.0,151958000.0,151341000.0,0.34,0.34,6612600000.0,6344300000.0,6500600000.0,5862500000.0,268300000.0,1219400000.0,4442600000.0,15589900000.0,8977300000.0,2576900000.0,0.005725552226170452,0.013684771033013845,0.7365911799761621,0.0,0.0,1.1088443496801705,0.351044776119403,0.10332800851970181,207.52940458409924,7.859823951365528e-09,1.8785941842011115e-08,0,0.38461538461538464
SWKS,2025-07-01,75.58694458007812,78.47000122070312,73.98999786376953,74.38999938964844,3271800.0,1.6090135774302017,1.4355502563390004,22.788653836848116,72.14359970092774,67.78656951904297,76.3870451927185,59.981961306862516,1.6017499077086654,-0.3378153450987981,2.5861892700195312,3.66375732421875,5.074394226074219,8.042633056640625,-2.4314947770461885,-1.4885835482420469,-2.350711469311946,1,7,3,953200000.0,953200000.0,223400000.0,109200000.0,116900000.0,68700000.0,68700000.0,68700000.0,158800000.0,158500000.0,0.43,0.43,1209600000.0,,3035500000.0,613200000.0,1506600000.0,371900000.0,678300000.0,6935400000.0,5940300000.0,561600000.0,0.01156507247108732,0.07207301720520352,0.2036260794909348,0.0,0.0,4.9502609262883235,3.8440965427266796,0.12263953000419639,175.78359204669331,1.2724432197040238e-08,7.929809544699762e-08,0,0.46153846153846156
SYK,2025-12-01,372.3200073242188,374.1000061035156,369.0,369.4200134277344,1637600.0,0.785012666091445,1.2406433603793412,19.69460278372333,367.3720001220703,368.8474945068359,376.36767639160155,64.32119418610355,0.587700370626294,-0.07524231700796537,1.1400146484375,4.050018310546932,10.100006103515682,16.080017089843807,-0.39180493647029085,1.4350221699203565,-2.581896055729107,0,12,4,6057000000.0,6057000000.0,1517000000.0,1208000000.0,1208000000.0,859000000.0,859000000.0,859000000.0,386700000.0,382400000.0,2.22,2.25,16595000000.0,13339000000.0,13711000000.0,7414000000.0,3343000000.0,3643000000.0,5370000000.0,38380000000.0,21785000000.0,2205000000.0,0.039430801009869176,0.1418193825326069,0.761762680743631,0.0,0.0,1.8493390882114917,1.1250337199892095,0.19943866600627375,167.71171501090936,1.7090659046326318e-08,6.146937548691082e-08,1,0.5384615384615384
SYY,2025-12-01,75.91000366210938,76.30999755859375,75.30999755859375,75.91999816894531,3748700.0,-0.013164524600878748,0.9811754749021578,15.57567779464084,75.7490005493164,77.59558685302734,75.33662425994874,58.119682005593035,-0.3033220935637786,-0.08243675108953809,-0.2899932861328125,-0.7199935913085938,1.2000045776367188,1.6300048828125,0.6206174177669077,0.8554802155389211,-0.7835377734043574,0,12,4,21148000000.0,21148000000.0,1042000000.0,772000000.0,800000000.0,476000000.0,476000000.0,476000000.0,480365666.0,478761180.0,0.99,0.99,14581000000.0,12509000000.0,12412000000.0,10810000000.0,844000000.0,5800000000.0,5377000000.0,15420000000.0,2067000000.0,17247000000.0,0.23028543783260763,0.022508038585209004,7.05418480890179,0.0,0.0,1.148196114708603,0.650786308973173,0.03782863627766219,76.67677137586806,3.672472359076409e-08,3.5894648979624255e-09,0,0.46153846153846156
T,2025-12-01,25.790000915527344,25.96999931335449,25.549999237060547,25.950000762939453,34681900.0,-0.6165697214183264,0.9000184173663298,14.28734944637547,25.690000343322755,25.946195335388182,26.87250283241272,64.3712634692138,0.023389819302590098,-0.11993060141491792,-0.22999954223632812,-0.1399993896484375,0.20000076293945312,1.0400009155273438,0.7745963024916089,1.6065824453673925,-1.082337369780329,0,12,4,30709000000.0,30709000000.0,17670000000.0,12353000000.0,6119000000.0,9314000000.0,9677000000.0,9278000000.0,7169000000.0,7156000000.0,1.29,1.29,158493000000.0,119196000000.0,54579000000.0,53876000000.0,20272000000.0,8936000000.0,2886000000.0,250176000000.0,110708000000.0,11819000000.0,0.08380604834338982,0.30329870721938196,1.4316309571124037,0.0,0.0,1.0130484816987155,0.9594810305145148,0.1992575466475626,19.992248771726622,2.329551695950369e-10,8.398189753989822e-10,1,0.5384615384615384
TAP,2025-07-01,48.60791015625,49.84000015258789,48.02000045776367,48.18999862670898,3076600.0,0.8672163134476583,1.2224060829938834,19.40509498040639,47.701527786254886,52.7507894897461,55.489596691131595,28.011181819995997,-1.6294627340745649,-0.25065673460088944,0.9707717895507812,0.8419952392578125,-0.5448188781738281,-3.289569854736328,0.6914753411799501,-0.8594549305951545,-3.6220999325022976,1,7,3,2304100000.0,2690200000.0,378000000.0,197700000.0,197700000.0,121000000.0,123100000.0,121000000.0,204000000.0,203000000.0,0.59,0.6,6237800000.0,5825100000.0,2563600000.0,2865800000.0,412700000.0,789100000.0,870500000.0,19328100000.0,13090300000.0,1453200000.0,0.009243485634401045,0.0525150818106853,0.4765207825641887,0.0,0.0,0.894549514969642,0.5907948914788191,0.0858035675534916,82.38628840042374,3.7132770185748226e-09,2.1096267590924874e-08,0,0.3076923076923077
TDG,2025-12-01,1354.8599853515625,1359.1700439453125,1340.0400390625,1351.06005859375,202400.0,0.28125520650559765,0.9633067226736778,15.292020146827303,1346.1450073242188,1308.8456030273437,1321.3899957275391,71.20167773066834,13.913415305417857,-0.10661717475961036,-5.31005859375,7.6400146484375,14.260009765625,46.3499755859375,0.3845193332655846,1.3236846355026655,0.866766478477837,0,12,4,2437000000.0,2437000000.0,1269000000.0,1173000000.0,1169000000.0,610000000.0,609000000.0,451000000.0,58100000.0,58100000.0,7.75,7.75,30030000000.0,27207000000.0,7012000000.0,2182000000.0,2808000000.0,1617000000.0,2095000000.0,20329000000.0,-9686000000.0,967000000.0,-0.04656204831715879,0.2503077554370127,-3.1003510220937436,0.0,0.0,3.213565536205316,2.2534372135655363,0.47968814115716046,174.82064327116936,-1.398781731727816e-07,5.559540358438911e-07,0,0.46153846153846156
TDY,2025-07-01,511.5700073242188,513.0599975585938,507.7000122070313,510.4200134277344,304900.0,0.2253034493615617,0.6848089014975313,10.871004293794773,498.9280029296875,487.8860021972656,477.7375506591797,61.7653504337947,4.678606064803773,-0.014012063747878735,-0.7399902343749432,16.940002441406307,22.970001220703182,17.330017089843807,0.40175356754105807,-0.07474648832070707,-0.4117217059588834,1,7,3,1449900000.0,1449900000.0,340000000.0,259300000.0,259300000.0,188600000.0,188800000.0,188600000.0,47300000.0,46851809.0,3.99,4.025458,2964800000.0,2503300000.0,2981700000.0,1364400000.0,461500000.0,935500000.0,1011800000.0,12890000000.0,9925200000.0,830400000.0,0.019002135977108772,0.13007793640940754,0.29871438358924757,0.0,0.0,2.1853562005277043,1.4437848138375844,0.17883991999448237,128.21303441709745,5.154253892357019e-08,3.528312347915158e-07,1,0.5384615384615384
TECH,2025-12-01,63.7599983215332,65.25,63.56999969482422,63.77999877929688,1657000.0,-0.03135851073451442,2.948945531225655,46.81305903299006,61.706999969482425,59.99870750427246,55.36700521469116,68.14654698933177,1.0753263062120624,-0.23637894804939316,-0.7500038146972656,2.229999542236321,4.459995269775391,1.2742958068847656,-0.1856647412763955,4.589489825269634,-0.21874011904833732,0,12,4,286555000.0,286555000.0,75265000.0,50925000.0,47658000.0,38185000.0,38185000.0,38179000.0,156362000.0,155464000.0,0.24,0.25,394473000.0,155038000.0,609507000.0,144545000.0,144962000.0,183897000.0,203188000.0,2265814000.0,1965814000.0,98443000.0,0.019421471207347184,0.133255395997278,0.20066649235380357,0.0,0.0,4.216728354491681,2.8110207893735515,0.16631362216677426,265.66665967305505,3.243440036622651e-08,2.2250527236144267e-07,0,0.46153846153846156
TEL,2025-12-01,225.75,227.25,221.3300018310547,224.9600067138672,1921200.0,0.3511705470108857,2.687875544527911,42.66870147547903,225.13299713134765,229.01379943847655,183.34111137390136,28.177667694711516,-2.487220305593411,-0.09337349397590361,-0.3999938964844034,6.82000732421875,-11.580001831054688,-21.259994506835966,-0.1104240312454717,2.2082146568293304,1.893355528412223,0,12,4,4749000000.0,4749000000.0,1170000000.0,926000000.0,939000000.0,663000000.0,664000000.0,663000000.0,298000000.0,295000000.0,2.22,2.25,5820000000.0,4439000000.0,7966000000.0,5120000000.0,1255000000.0,3403000000.0,2699000000.0,18279000000.0,12585000000.0,3089000000.0,0.05268176400476758,0.1396083385975995,0.46245530393325385,0.0,0.0,1.555859375,1.0287109375,0.19772583701831964,101.68918918918918,1.7938021454112037e-08,4.753632343651295e-08,0,0.38461538461538464
TER,2025-12-01,179.6300048828125,182.8699951171875,178.0399932861328,179.1699981689453,2765800.0,0.25674315932817726,3.525516729216235,55.96584305102401,168.8125198364258,155.82765869140624,109.24931156158448,46.9371732686695,5.1049822254762205,-0.041709247030472574,-2.2599945068359375,20.839996337890625,9.788360595703125,-1.99273681640625,1.2186992090139113,2.2275199079894934,3.6125220743724484,0,12,4,769210000.0,769210000.0,179925000.0,149409000.0,151888000.0,119558000.0,119558000.0,119558000.0,159097000.0,158595000.0,0.75,0.75,68751000.0,,1750158000.0,994989000.0,297717000.0,593800000.0,366752000.0,2717275000.0,2717275000.0,319904000.0,0.04399922716692274,0.15542959659910818,0.02530145090209861,0.0,0.0,1.7589722097430223,1.3903731599042803,0.19745973141274814,239.50667317708334,6.610667116240075e-08,2.335253115310676e-07,1,0.5384615384615384
TGT,2025-12-01,91.36000061035156,93.11000061035156,90.13999938964844,90.4000015258789,6570600.0,1.061945871978593,2.1810673051344787,34.62337009247796,87.72900161743163,89.23246704101562,96.28988533020019,53.59366146745929,-0.4050270389502799,-0.45170221911841496,0.739997863769517,3.7399978637695312,1.4599990844726562,-0.205810546875,0.3766105138263921,3.765987936088011,-0.10000704525725745,0,12,4,25270000000.0,25270000000.0,1747000000.0,974000000.0,948000000.0,689000000.0,689000000.0,689000000.0,455100000.0,453700000.0,1.51,1.52,20041000000.0,12677000000.0,20702000000.0,21242000000.0,3822000000.0,,14896000000.0,32000000000.0,15501000000.0,18137000000.0,0.04444874524224244,0.027265532251681837,1.2928843300432231,0.0,0.0,0.9745786649091422,0.2733264287731852,0.03751483973090621,60.50331166248448,5.893813341742569e-09,3.6153541990641697e-09,0,0.23076923076923078
TJX,2025-10-30,141.88035583496094,143.49000549316406,141.39999389648438,141.61000061035156,4168600.0,0.19091534739363053,1.0677436235483204,16.949904551302954,142.5614028930664,140.50693450927736,128.25774124145508,55.674335375533964,0.6117442785686364,-0.01977140824635174,0.5982513427734375,-0.1096954345703125,-0.2592620849609375,-0.1994476318359375,-1.5935799368349723,-0.7479003965621327,-2.148132111327608,3,10,4,14401000000.0,14401000000.0,1973000000.0,1665000000.0,1620000000.0,1243000000.0,1243000000.0,1243000000.0,1128000000.0,1112799116.0,1.1,1.114183,13121000000.0,,13278000000.0,11308000000.0,4639000000.0,600000000.0,7372000000.0,11733000000.0,8866000000.0,9976000000.0,0.1401985111662531,0.08631345045482952,1.4799233025039478,0.0,0.0,1.1742129465864874,0.5222851078882207,0.11249218804249705,128.98214166814628,1.600274710522907e-08,9.852118313656061e-09,0,0.38461538461538464
TKO,2025-07-01,174.9507293701172,181.33999633789065,172.66000366210938,181.33999633789065,1169100.0,-3.5233633488490597,1.7530080913152404,27.8281407354248,175.26952667236327,163.4917642211914,145.07589363098145,66.86795434535995,4.647829418863722,-0.034844706123796865,-6.316192626953125,-1.2751922607421875,7.1729736328125,16.368179321289062,0.7038455539279515,0.11130083106354186,2.0359807885684633,1,7,3,1268800000.0,1268800000.0,335719000.0,228979000.0,237363000.0,58408000.0,165556000.0,58408000.0,181520718.0,81571149.0,0.69,0.72,3069408000.0,2284666000.0,1519228000.0,1219300000.0,470860000.0,472423000.0,6527000.0,6917526000.0,4162000000.0,567617000.0,0.014033637674195099,0.04603404791929382,0.7374839019702066,0.0,0.0,1.2459837611744444,1.2406306897400148,0.18707676544766708,253.55178169582203,4.20352545339061e-08,1.3788676652751986e-07,1,0.5384615384615384
TMO,2025-12-01,585.1500244140625,597.6799926757812,582.75,594.8499755859375,1754200.0,-1.6306550508504905,1.2106012448370895,19.21769898422493,583.0280029296875,548.1588006591796,479.5432833862305,55.165549816851914,11.107084280708364,-0.05867034593486619,-5.67999267578125,-2.3299560546875,6.44000244140625,17.760009765625,0.2783507258510545,2.527047202225131,0.08993921186015297,0,12,4,11122000000.0,11122000000.0,2834000000.0,2173000000.0,2075000000.0,1616000000.0,1621000000.0,1616000000.0,378000000.0,378000000.0,4.27,4.28,35680000000.0,33698000000.0,22295000000.0,14888000000.0,3546000000.0,8911000000.0,5745000000.0,86698000000.0,51018000000.0,6539000000.0,0.03167509506448704,0.14529760834382305,0.6993610098396644,0.0,0.0,1.497514777001612,1.1116335303600215,0.1865671641791045,137.03747644357438,1.1469481838058381e-08,5.261194249362187e-08,1,0.6153846153846154
TMUS,2025-12-01,206.6300048828125,209.1100006103516,205.57000732421875,208.97000122070312,3025900.0,-1.1197761995604545,1.2240466271270964,19.431137811154233,208.9521240234375,219.25381256103515,238.53954399108886,53.57785703827915,-3.168004483620308,-0.23338801219540914,-2.379989624023466,-1.817276000976534,-8.384750366210938,-2.3844757080078125,1.1028872570102837,0.19577370255730048,-1.1244603096426828,0,12,4,21957000000.0,21706000000.0,7860000000.0,4452000000.0,4808000000.0,2714000000.0,2714000000.0,2714000000.0,1126627708.0,1123754096.0,2.41,2.42,120437000000.0,80886000000.0,21703000000.0,24301000000.0,3310000000.0,5084000000.0,2370000000.0,144673000000.0,60477000000.0,7726000000.0,0.04487656464441027,0.12360522840096552,1.9914512955338393,0.0,0.0,0.8930908193078474,0.7955639685609646,0.21897344810311062,85.73859123768153,3.4166708812079386e-09,9.410666524698842e-09,0,0.3076923076923077
TPR,2025-12-01,112.0999984741211,112.5,107.98999786376952,108.47000122070312,2899600.0,3.3465448626962213,2.5015308276402406,39.71057080138594,106.22999954223633,110.41160018920898,92.33993083953857,60.811774039509,-0.18584992091564345,-0.04302544768471908,2.8199996948242188,6.860000610351577,10.689994812011719,2.279998779296875,-1.4518898180297546,2.533124015570968,2.18662418888673,0,12,4,1704600000.0,1704600000.0,383100000.0,331500000.0,328200000.0,274800000.0,274800000.0,274800000.0,215500000.0,207600000.0,1.28,1.32,4199300000.0,1915900000.0,2620700000.0,1718800000.0,743200000.0,289500000.0,1018600000.0,3034900000.0,399500000.0,404100000.0,0.6878598247809762,0.1612108412530799,10.511389236545682,0.0,0.0,1.5247265534093553,0.9321037933441936,0.19253783878915876,87.5781238079071,2.8060074711920175e-07,6.576322801485456e-08,0,0.46153846153846156
